evtime	station	ptime	stime	pscore	sscore	evsource
2019-09-10 17:26:09.000000	TOL1	1568136375.16500000	1568136378.93100000	0.00000000	0.00000000	MANUAL
2019-09-12 18:58:05.000000	CALL	1568314691.40100000	1568314696.17400000	0.00000000	0.00000000	MANUAL
2019-09-12 18:58:05.000000	COP2	1568314689.44300000	1568314692.83400000	0.00000000	0.00000000	MANUAL
2019-09-12 18:58:05.000000	COPA	1568314691.02800000	1568314695.29700000	0.00000000	0.00000000	MANUAL
2019-09-12 18:58:05.000000	MAYA	1568314689.82700000	1568314693.47600000	0.00000000	0.00000000	MANUAL
2019-09-12 18:58:05.000000	TOL1	1568314690.15700000	1568314693.94800000	0.00000000	0.00000000	MANUAL
2019-09-12 18:58:59.000000	CALL	1568314748.39600000	1568314751.40000000	0.00000000	0.00000000	MANUAL
2019-09-12 18:58:59.000000	COP2	1568314744.60000000	1568314747.95400000	0.00000000	0.00000000	MANUAL
2019-09-12 18:58:59.000000	COPA	1568314746.23600000	1568314750.63400000	0.00000000	0.00000000	MANUAL
2019-09-12 18:58:59.000000	MAYA	1568314745.01800000	1568314748.74400000	0.00000000	0.00000000	MANUAL
2019-09-12 18:58:59.000000	TOL1	1568314745.45600000	1568314749.18900000	0.00000000	0.00000000	MANUAL
2019-09-13 00:21:23.000000	COPA	1568334090.28000000	1568334094.53400000	0.00000000	0.00000000	MANUAL
2019-09-13 00:21:23.000000	MAYA	1568334088.95300000	1568334092.69200000	0.00000000	0.00000000	MANUAL
2019-09-13 00:21:23.000000	TOL1	1568334089.31000000	1568334093.09300000	0.00000000	0.00000000	MANUAL
2019-09-19 07:14:39.000000	CALL	1568877286.85700000	1568877291.78700000	0.00000000	0.00000000	MANUAL
2019-09-19 07:14:39.000000	COP2	1568877284.69500000	1568877287.99000000	0.00000000	0.00000000	MANUAL
2019-09-19 07:14:39.000000	COPA	1568877286.23200000	1568877290.49400000	0.00000000	0.00000000	MANUAL
2019-09-19 07:14:39.000000	LONQ	1568877285.19100000	1568877288.80000000	0.00000000	0.00000000	MANUAL
2019-09-19 07:14:39.000000	MANZ	1568877286.82600000	1568877291.50300000	0.00000000	0.00000000	MANUAL
2019-09-19 07:14:39.000000	MAYA	1568877285.30400000	1568877289.22800000	0.00000000	0.00000000	MANUAL
2019-09-19 07:14:39.000000	TOL1	1568877285.69800000	1568877289.59700000	0.00000000	0.00000000	MANUAL
2019-09-26 18:04:52.000000	COP2	1569521100.02200000	1569521105.12900000	0.00000000	0.00000000	MANUAL
2019-09-26 18:04:52.000000	COPA	1569521101.79000000	1569521107.95100000	0.00000000	0.00000000	MANUAL
2019-09-26 18:04:52.000000	LONQ	1569521096.51400000	1569521098.68100000	0.00000000	0.00000000	MANUAL
2019-09-26 18:04:52.000000	MANZ	1569521098.05000000	1569521101.27300000	0.00000000	0.00000000	MANUAL
2019-09-26 18:04:52.000000	MAYA	1569521100.11600000	1569521104.54200000	0.00000000	0.00000000	MANUAL
2019-09-26 18:04:52.000000	TOL1	1569521096.64900000	1569521099.28900000	0.00000000	0.00000000	MANUAL
2019-09-26 19:09:35.000000	CALL	1569524987.11300000	1569524989.45000000	0.00000000	0.00000000	MANUAL
2019-09-26 19:09:35.000000	COP2	1569524981.95000000	1569524987.47700000	0.00000000	0.00000000	MANUAL
2019-09-26 19:09:35.000000	COPA	1569524984.13800000	1569524990.34300000	0.00000000	0.00000000	MANUAL
2019-09-26 19:09:35.000000	LONQ	1569524979.00500000	1569524981.15400000	0.00000000	0.00000000	MANUAL
2019-09-26 19:09:35.000000	MAYA	1569524982.59600000	1569524987.19000000	0.00000000	0.00000000	MANUAL
2019-09-26 19:09:35.000000	TOL1	1569524979.37500000	1569524981.88700000	0.00000000	0.00000000	MANUAL
2019-09-27 12:05:06.000000	COP2	1569585913.24000000	1569585918.16500000	0.00000000	0.00000000	MANUAL
2019-09-27 12:05:06.000000	COPA	1569585914.85800000	1569585921.02000000	0.00000000	0.00000000	MANUAL
2019-09-27 12:05:06.000000	LONQ	1569585909.70000000	1569585911.79200000	0.00000000	0.00000000	MANUAL
2019-09-27 12:05:06.000000	MANZ	1569585911.20500000	1569585914.33900000	0.00000000	0.00000000	MANUAL
2019-09-27 12:05:06.000000	MAYA	1569585913.23300000	1569585917.71300000	0.00000000	0.00000000	MANUAL
2019-09-27 12:05:06.000000	TOL1	1569585910.02400000	1569585912.33800000	0.00000000	0.00000000	MANUAL
2019-09-28 21:47:45.000000	CALL	1569707271.04000000	1569707273.63100000	0.00000000	0.00000000	MANUAL
2019-09-28 21:47:45.000000	COP2	1569707270.49600000	1569707274.53100000	0.00000000	0.00000000	MANUAL
2019-09-28 21:47:45.000000	COPA	1569707268.84800000	1569707271.42000000	0.00000000	0.00000000	MANUAL
2019-09-28 21:47:45.000000	LONQ	1569707277.94700000	1569707287.68100000	0.00000000	0.00000000	MANUAL
2019-09-28 21:47:45.000000	MAYA	1569707271.94500000	1569707276.60100000	0.00000000	0.00000000	MANUAL
2019-09-28 21:47:45.000000	TOL1	1569707278.42900000	1569707287.97200000	0.00000000	0.00000000	MANUAL
2019-09-29 13:06:01.000000	CALL	1569762372.38400000	1569762380.22500000	0.00000000	0.00000000	MANUAL
2019-09-29 13:06:01.000000	COP2	1569762371.30300000	1569762378.50500000	0.00000000	0.00000000	MANUAL
2019-09-29 13:06:01.000000	COPA	1569762372.82800000	1569762381.09900000	0.00000000	0.00000000	MANUAL
2019-09-29 13:06:01.000000	LONQ	1569762364.36300000	1569762366.43200000	0.00000000	0.00000000	MANUAL
2019-09-29 13:06:01.000000	MANZ	1569762363.55900000	1569762364.89000000	0.00000000	0.00000000	MANUAL
2019-09-29 13:06:01.000000	MAYA	1569762371.06600000	1569762378.20800000	0.00000000	0.00000000	MANUAL
2019-09-29 13:06:01.000000	TOL1	1569762364.40000000	1569762366.25000000	0.00000000	0.00000000	MANUAL
2019-09-29 13:49:26.000000	COPA	1569764977.93000000	1569764986.06700000	0.00000000	0.00000000	MANUAL
2019-09-29 13:49:26.000000	LONQ	1569764969.50100000	1569764971.56300000	0.00000000	0.00000000	MANUAL
2019-09-29 13:49:26.000000	MANZ	1569764968.62500000	1569764969.97900000	0.00000000	0.00000000	MANUAL
2019-09-29 13:49:26.000000	TOL1	1569764969.40900000	1569764971.36600000	0.00000000	0.00000000	MANUAL
2019-09-30 04:02:54.000000	COP2	1569816179.38700000	1569816183.24300000	0.00000000	0.00000000	MANUAL
2019-09-30 04:02:54.000000	COPA	1569816177.80700000	1569816180.30800000	0.00000000	0.00000000	MANUAL
2019-09-30 04:02:54.000000	MAYA	1569816181.07300000	1569816186.20800000	0.00000000	0.00000000	MANUAL
2019-09-30 04:02:54.000000	TOL1	1569816187.36900000	1569816196.82500000	0.00000000	0.00000000	MANUAL
2019-09-30 15:12:55.000000	CALL	1569856384.63100000	1569856388.04700000	0.00000000	0.00000000	MANUAL
2019-09-30 15:12:55.000000	COP2	1569856383.61300000	1569856390.35500000	0.00000000	0.00000000	MANUAL
2019-09-30 15:12:55.000000	COPA	1569856381.99800000	1569856386.78400000	0.00000000	0.00000000	MANUAL
2019-09-30 15:12:55.000000	LONQ	1569856391.35000000	1569856395.27800000	0.00000000	0.00000000	MANUAL
2019-09-30 15:12:55.000000	MAYA	1569856384.65100000	1569856386.91900000	0.00000000	0.00000000	MANUAL
2019-09-30 18:58:53.000000	CALL	1569869944.03900000	1569869954.12100000	0.00000000	0.00000000	MANUAL
2019-09-30 18:58:53.000000	COP2	1569869942.59300000	1569869949.97300000	0.00000000	0.00000000	MANUAL
2019-09-30 18:58:53.000000	COPA	1569869940.75400000	1569869946.05600000	0.00000000	0.00000000	MANUAL
2019-09-30 18:58:53.000000	LONQ	1569869950.41400000	1569869961.89000000	0.00000000	0.00000000	MANUAL
2019-09-30 18:58:53.000000	MANZ	1569869952.10800000	1569869963.04400000	0.00000000	0.00000000	MANUAL
2019-09-30 18:58:53.000000	MAYA	1569869944.26000000	1569869952.90700000	0.00000000	0.00000000	MANUAL
2019-09-30 18:58:53.000000	TOL1	1569869950.59100000	1569869960.82600000	0.00000000	0.00000000	MANUAL
2019-09-30 19:10:22.000000	CALL	1569870628.56600000	1569870636.09000000	0.00000000	0.00000000	MANUAL
2019-09-30 19:10:22.000000	COP2	1569870626.97200000	1569870629.83100000	0.00000000	0.00000000	MANUAL
2019-09-30 19:10:22.000000	COPA	1569870624.74300000	1569870629.78400000	0.00000000	0.00000000	MANUAL
2019-09-30 19:10:22.000000	LONQ	1569870634.07500000	1569870637.96500000	0.00000000	0.00000000	MANUAL
2019-09-30 19:10:22.000000	MAYA	1569870627.56200000	1569870631.78200000	0.00000000	0.00000000	MANUAL
2019-09-30 19:10:22.000000	TOL1	1569870634.68400000	1569870643.27400000	0.00000000	0.00000000	MANUAL
2019-09-30 19:11:16.000000	CALL	1569870675.72400000	1569870681.09100000	0.00000000	0.00000000	MANUAL
2019-09-30 19:11:16.000000	COP2	1569870679.50800000	1569870680.64300000	0.00000000	0.00000000	MANUAL
2019-09-30 19:11:16.000000	COPA	1569870677.72800000	1569870679.74800000	0.00000000	0.00000000	MANUAL
2019-09-30 19:11:16.000000	MAYA	1569870680.26100000	1569870681.24400000	0.00000000	0.00000000	MANUAL
2019-09-30 19:12:14.000000	CALL	1569870744.31200000	1569870745.24800000	0.00000000	0.00000000	MANUAL
2019-09-30 19:12:14.000000	COP2	1569870740.54000000	1569870743.25300000	0.00000000	0.00000000	MANUAL
2019-09-30 19:12:14.000000	COPA	1569870740.47100000	1569870741.57800000	0.00000000	0.00000000	MANUAL
2019-09-30 19:12:14.000000	MAYA	1569870740.01000000	1569870744.04300000	0.00000000	0.00000000	MANUAL
2019-09-30 19:14:03.000000	CALL	1569870852.40100000	1569870859.03400000	0.00000000	0.00000000	MANUAL
2019-09-30 19:14:03.000000	COP2	1569870850.65500000	1569870856.25500000	0.00000000	0.00000000	MANUAL
2019-09-30 19:14:03.000000	COPA	1569870848.87700000	1569870851.52200000	0.00000000	0.00000000	MANUAL
2019-09-30 19:14:03.000000	MAYA	1569870851.66300000	1569870859.06500000	0.00000000	0.00000000	MANUAL
2019-09-30 19:16:14.000000	CALL	1569870979.50100000	1569870981.78000000	0.00000000	0.00000000	MANUAL
2019-09-30 19:16:14.000000	COP2	1569870978.33000000	1569870982.44100000	0.00000000	0.00000000	MANUAL
2019-09-30 19:16:14.000000	COPA	1569870976.19600000	1569870979.57300000	0.00000000	0.00000000	MANUAL
2019-09-30 19:16:14.000000	LONQ	1569870993.59200000	1569870997.57000000	0.00000000	0.00000000	MANUAL
2019-09-30 19:16:14.000000	MAYA	1569870978.86600000	1569870981.37000000	0.00000000	0.00000000	MANUAL
2019-09-30 19:21:13.000000	CALL	1569871278.71700000	1569871283.51300000	0.00000000	0.00000000	MANUAL
2019-09-30 19:21:13.000000	COP2	1569871278.04600000	1569871282.40400000	0.00000000	0.00000000	MANUAL
2019-09-30 19:21:13.000000	COPA	1569871278.55400000	1569871280.68900000	0.00000000	0.00000000	MANUAL
2019-09-30 19:21:13.000000	MAYA	1569871279.42500000	1569871282.54300000	0.00000000	0.00000000	MANUAL
2019-09-30 19:21:13.000000	TOL1	1569871285.36600000	1569871289.44700000	0.00000000	0.00000000	MANUAL
2019-09-30 19:22:57.000000	CALL	1569871385.81700000	1569871392.39900000	0.00000000	0.00000000	MANUAL
2019-09-30 19:22:57.000000	COP2	1569871383.80400000	1569871388.29700000	0.00000000	0.00000000	MANUAL
2019-09-30 19:22:57.000000	COPA	1569871381.79000000	1569871384.58000000	0.00000000	0.00000000	MANUAL
2019-09-30 19:40:09.000000	CALL	1569872416.53300000	NULL	0.00000000	NULL	MANUAL
2019-09-30 19:40:09.000000	COP2	1569872415.07900000	1569872420.80400000	0.00000000	0.00000000	MANUAL
2019-09-30 19:40:09.000000	COPA	1569872412.78400000	1569872417.84000000	0.00000000	0.00000000	MANUAL
2019-09-30 19:40:09.000000	LONQ	1569872422.34800000	1569872432.49900000	0.00000000	0.00000000	MANUAL
2019-09-30 19:40:09.000000	MAYA	1569872415.79000000	1569872420.04600000	0.00000000	0.00000000	MANUAL
2019-09-30 19:40:09.000000	TOL1	1569872422.60400000	1569872432.51200000	0.00000000	0.00000000	MANUAL
2019-09-30 19:58:11.000000	CALL	1569873499.95100000	1569873507.10300000	0.00000000	0.00000000	MANUAL
2019-09-30 19:58:11.000000	COP2	1569873498.56100000	1569873503.22700000	0.00000000	0.00000000	MANUAL
2019-09-30 19:58:11.000000	MAYA	1569873499.29500000	1569873500.73900000	0.00000000	0.00000000	MANUAL
2019-09-30 20:00:01.000000	CALL	1569873608.36400000	1569873614.79600000	0.00000000	0.00000000	MANUAL
2019-09-30 20:00:01.000000	COP2	1569873606.73400000	1569873610.38600000	0.00000000	0.00000000	MANUAL
2019-09-30 20:00:01.000000	MAYA	1569873606.69800000	1569873609.74700000	0.00000000	0.00000000	MANUAL
2019-09-30 20:14:13.000000	CALL	1569874461.07800000	1569874467.11400000	0.00000000	0.00000000	MANUAL
2019-09-30 20:14:13.000000	COP2	1569874460.03300000	1569874466.92600000	0.00000000	0.00000000	MANUAL
2019-09-30 20:14:13.000000	MAYA	1569874461.23100000	1569874465.84300000	0.00000000	0.00000000	MANUAL
2019-09-30 22:18:42.000000	CALL	1569881930.26300000	1569881936.31200000	0.00000000	0.00000000	MANUAL
2019-09-30 22:18:42.000000	COP2	1569881928.27900000	1569881932.81500000	0.00000000	0.00000000	MANUAL
2019-09-30 22:18:42.000000	MAYA	1569881929.56300000	1569881931.12000000	0.00000000	0.00000000	MANUAL
2019-09-30 23:40:49.000000	CALL	1569886855.67500000	1569886859.08800000	0.00000000	0.00000000	MANUAL
2019-09-30 23:40:49.000000	COP2	1569886854.36400000	1569886858.67000000	0.00000000	0.00000000	MANUAL
2019-09-30 23:40:49.000000	LONQ	1569886861.91900000	1569886872.96000000	0.00000000	0.00000000	MANUAL
2019-09-30 23:40:49.000000	MAYA	1569886855.32900000	1569886859.15700000	0.00000000	0.00000000	MANUAL
2019-09-30 23:40:49.000000	TOL1	1569886861.42200000	1569886872.56000000	0.00000000	0.00000000	MANUAL
2019-10-01 00:26:20.000000	CALL	1569889586.83700000	1569889591.73500000	0.00000000	0.00000000	MANUAL
2019-10-01 00:26:20.000000	COP2	1569889584.46200000	1569889588.67900000	0.00000000	0.00000000	MANUAL
2019-10-01 00:26:20.000000	MAYA	1569889585.40600000	1569889587.83600000	0.00000000	0.00000000	MANUAL
2019-10-01 02:40:43.000000	CALL	1569897651.66100000	1569897657.90200000	0.00000000	0.00000000	MANUAL
2019-10-01 02:40:43.000000	COP2	1569897650.00200000	1569897654.12100000	0.00000000	0.00000000	MANUAL
2019-10-01 02:40:43.000000	LONQ	1569897657.30700000	1569897667.22600000	0.00000000	0.00000000	MANUAL
2019-10-01 02:40:43.000000	MAYA	1569897650.83300000	1569897652.83800000	0.00000000	0.00000000	MANUAL
2019-10-01 07:23:42.000000	CALL	1569914626.67200000	1569914630.40600000	0.00000000	0.00000000	MANUAL
2019-10-01 07:23:42.000000	COP2	1569914624.46700000	1569914629.13200000	0.00000000	0.00000000	MANUAL
2019-10-01 07:23:42.000000	MAYA	1569914625.78600000	1569914627.46300000	0.00000000	0.00000000	MANUAL
2019-10-01 07:23:42.000000	TOL1	1569914633.03900000	1569914642.44100000	0.00000000	0.00000000	MANUAL
2019-10-01 09:28:11.000000	CALL	1569922102.31800000	1569922106.86900000	0.00000000	0.00000000	MANUAL
2019-10-01 09:28:11.000000	COP2	1569922100.72600000	1569922108.03800000	0.00000000	0.00000000	MANUAL
2019-10-01 09:28:11.000000	LONQ	1569922108.27600000	1569922120.16000000	0.00000000	0.00000000	MANUAL
2019-10-01 09:28:11.000000	MANZ	1569922109.76200000	1569922120.60800000	0.00000000	0.00000000	MANUAL
2019-10-01 09:28:11.000000	MAYA	1569922101.83100000	1569922109.70200000	0.00000000	0.00000000	MANUAL
2019-10-01 09:28:11.000000	TOL1	1569922108.56900000	1569922119.44800000	0.00000000	0.00000000	MANUAL
2019-10-03 00:52:18.000000	LONQ	1570063941.98100000	1570063945.40600000	0.00000000	0.00000000	MANUAL
2019-10-03 00:52:18.000000	MANZ	1570063941.38700000	1570063943.29200000	0.00000000	0.00000000	MANUAL
2019-10-03 00:52:18.000000	TOL1	1570063940.72300000	1570063942.27000000	0.00000000	0.00000000	MANUAL
2019-10-03 03:36:04.000000	CALL	1570073771.95600000	1570073778.57700000	0.00000000	0.00000000	MANUAL
2019-10-03 03:36:04.000000	COP2	1570073770.27200000	1570073774.81500000	0.00000000	0.00000000	MANUAL
2019-10-03 03:36:04.000000	COPA	1570073768.80800000	1570073772.15700000	0.00000000	0.00000000	MANUAL
2019-10-03 03:36:04.000000	LONQ	1570073778.29100000	1570073786.31000000	0.00000000	0.00000000	MANUAL
2019-10-03 03:36:04.000000	MAYA	1570073771.46000000	1570073777.19100000	0.00000000	0.00000000	MANUAL
2019-10-03 03:36:04.000000	TOL1	1570073778.74800000	1570073788.67700000	0.00000000	0.00000000	MANUAL
2019-10-03 19:44:18.000000	LONQ	1570131860.22400000	1570131863.27900000	0.00000000	0.00000000	MANUAL
2019-10-03 19:44:18.000000	MANZ	1570131859.94700000	1570131861.13600000	0.00000000	0.00000000	MANUAL
2019-10-03 19:44:18.000000	TOL1	1570131860.94700000	1570131862.69500000	0.00000000	0.00000000	MANUAL
2019-10-07 17:56:18.000000	CALL	1570470980.91000000	1570470982.07700000	0.00000000	0.00000000	MANUAL
2019-10-07 17:56:18.000000	COP2	1570470983.68000000	1570470988.10900000	0.00000000	0.00000000	MANUAL
2019-10-07 17:56:18.000000	COPA	1570470983.39800000	1570470986.38000000	0.00000000	0.00000000	MANUAL
2019-10-07 17:56:18.000000	TOL1	1570470992.58800000	1570470996.40100000	0.00000000	0.00000000	MANUAL
2019-10-07 17:56:56.000000	CALL	1570471018.67500000	1570471019.94600000	0.00000000	0.00000000	MANUAL
2019-10-07 17:56:56.000000	COP2	1570471021.51100000	1570471025.12400000	0.00000000	0.00000000	MANUAL
2019-10-07 17:56:56.000000	COPA	1570471021.10900000	1570471024.14000000	0.00000000	0.00000000	MANUAL
2019-10-17 01:44:42.000000	COPA	1571276694.13800000	1571276702.39900000	0.00000000	0.00000000	MANUAL
2019-10-17 01:44:42.000000	LONQ	1571276685.64300000	1571276687.70100000	0.00000000	0.00000000	MANUAL
2019-10-17 01:44:42.000000	MANZ	1571276684.74900000	1571276686.09500000	0.00000000	0.00000000	MANUAL
2019-10-17 01:44:42.000000	TOL1	1571276685.59000000	1571276687.49500000	0.00000000	0.00000000	MANUAL
2019-10-22 16:12:15.000000	CALL	1571760743.27600000	1571760750.03800000	0.00000000	0.00000000	MANUAL
2019-10-22 16:12:15.000000	COP2	1571760742.05600000	1571760746.82900000	0.00000000	0.00000000	MANUAL
2019-10-22 16:12:15.000000	COPA	1571760740.26100000	1571760743.09800000	0.00000000	0.00000000	MANUAL
2019-10-22 16:12:15.000000	LONQ	1571760750.25500000	1571760759.23400000	0.00000000	0.00000000	MANUAL
2019-10-22 21:33:17.000000	CALL	1571779997.98900000	1571780004.90300000	0.00000000	0.00000000	MANUAL
2019-10-22 21:33:17.000000	COP2	1571780002.21300000	1571780005.76100000	0.00000000	0.00000000	MANUAL
2019-10-22 21:33:17.000000	COPA	1571780001.02100000	1571780004.20000000	0.00000000	0.00000000	MANUAL
2019-10-22 21:33:17.000000	LONQ	1571780009.54900000	1571780017.84200000	0.00000000	0.00000000	MANUAL
2019-10-22 21:51:28.000000	CALL	1571781096.93500000	1571781103.33200000	0.00000000	0.00000000	MANUAL
2019-10-22 21:51:28.000000	COP2	1571781095.10900000	1571781099.95700000	0.00000000	0.00000000	MANUAL
2019-10-22 21:51:28.000000	COPA	1571781093.20200000	1571781096.83400000	0.00000000	0.00000000	MANUAL
2019-10-22 21:51:28.000000	LONQ	1571781103.40000000	1571781112.52700000	0.00000000	0.00000000	MANUAL
2019-10-22 21:51:28.000000	TOL1	1571781092.67700000	1571781097.66500000	0.00000000	0.00000000	MANUAL
2019-10-22 22:47:18.000000	CALL	1571784446.28900000	1571784452.83600000	0.00000000	0.00000000	MANUAL
2019-10-22 22:47:18.000000	COP2	1571784444.61700000	1571784449.14700000	0.00000000	0.00000000	MANUAL
2019-10-22 22:47:18.000000	COPA	1571784443.06300000	1571784446.25000000	0.00000000	0.00000000	MANUAL
2019-10-22 22:47:18.000000	LONQ	1571784452.32800000	1571784460.83600000	0.00000000	0.00000000	MANUAL
2019-10-22 22:47:18.000000	TOL1	1571784452.77800000	1571784462.68200000	0.00000000	0.00000000	MANUAL
2019-10-23 22:56:28.000000	CALL	1571871395.78500000	1571871402.21500000	0.00000000	0.00000000	MANUAL
2019-10-23 22:56:28.000000	COP2	1571871394.26000000	1571871399.00100000	0.00000000	0.00000000	MANUAL
2019-10-23 22:56:28.000000	COPA	1571871392.44100000	1571871395.58500000	0.00000000	0.00000000	MANUAL
2019-10-23 22:56:28.000000	LONQ	1571871402.83000000	1571871412.94100000	0.00000000	0.00000000	MANUAL
2019-10-23 22:56:28.000000	TOL1	1571871404.47800000	1571871411.53000000	0.00000000	0.00000000	MANUAL
2019-10-31 06:46:23.000000	CALL	1572504393.46200000	1572504401.25800000	0.00000000	0.00000000	MANUAL
2019-10-31 06:46:23.000000	COP2	1572504392.37200000	1572504398.97400000	0.00000000	0.00000000	MANUAL
2019-10-31 06:46:23.000000	COPA	1572504393.94100000	1572504401.56000000	0.00000000	0.00000000	MANUAL
2019-10-31 06:46:23.000000	LONQ	1572504385.44400000	1572504386.76400000	0.00000000	0.00000000	MANUAL
2019-10-31 06:46:23.000000	TOL1	1572504385.35600000	1572504387.07200000	0.00000000	0.00000000	MANUAL
2019-11-22 00:12:09.000000	CALL	1574381539.26500000	1574381546.56800000	0.00000000	0.00000000	MANUAL
2019-11-22 00:12:09.000000	COP2	1574381537.35900000	1574381543.66400000	0.00000000	0.00000000	MANUAL
2019-11-22 00:12:09.000000	COPA	1574381535.97700000	1574381540.76200000	0.00000000	0.00000000	MANUAL
2019-11-22 00:12:09.000000	MAYA	1574381538.95300000	1574381544.44600000	0.00000000	0.00000000	MANUAL
2019-11-22 00:12:09.000000	TOL1	1574381545.56800000	1574381555.09200000	0.00000000	0.00000000	MANUAL
2019-12-02 16:29:51.000000	CALL	1575304193.69500000	1575304195.58400000	0.00000000	0.00000000	MANUAL
2019-12-02 16:29:51.000000	COPA	1575304196.17700000	1575304199.85700000	0.00000000	0.00000000	MANUAL
2019-12-02 16:29:51.000000	MAYA	1575304195.37900000	1575304198.76000000	0.00000000	0.00000000	MANUAL
2019-12-06 07:17:19.000000	CALL	1575616642.30900000	1575616644.88300000	0.00000000	0.00000000	MANUAL
2019-12-06 07:17:19.000000	COP2	1575616643.51100000	1575616646.72900000	0.00000000	0.00000000	MANUAL
2019-12-06 07:17:19.000000	COPA	1575616644.00600000	1575616647.85500000	0.00000000	0.00000000	MANUAL
2019-12-06 07:17:19.000000	MAYA	1575616642.12600000	1575616644.20600000	0.00000000	0.00000000	MANUAL
2019-12-06 07:17:19.000000	TOL1	1575616650.17700000	1575616659.25700000	0.00000000	0.00000000	MANUAL
2019-12-07 23:44:57.000000	CALL	1575762302.05600000	1575762305.13900000	0.00000000	0.00000000	MANUAL
2019-12-07 23:44:57.000000	COP2	1575762299.66500000	1575762301.19400000	0.00000000	0.00000000	MANUAL
2019-12-07 23:44:57.000000	COPA	1575762300.59500000	1575762302.75600000	0.00000000	0.00000000	MANUAL
2019-12-07 23:44:57.000000	LONQ	1575762305.58700000	1575762311.60700000	0.00000000	0.00000000	MANUAL
2019-12-07 23:44:57.000000	MANZ	1575762307.24700000	1575762314.10500000	0.00000000	0.00000000	MANUAL
2019-12-07 23:44:57.000000	MAYA	1575762300.51400000	1575762302.56800000	0.00000000	0.00000000	MANUAL
2019-12-07 23:44:57.000000	TOL1	1575762305.90400000	1575762311.61300000	0.00000000	0.00000000	MANUAL
2019-12-11 21:20:42.000000	CALL	1576099253.49400000	1576099261.21000000	0.00000000	0.00000000	MANUAL
2019-12-11 21:20:42.000000	COP2	1576099251.97200000	1576099259.53600000	0.00000000	0.00000000	MANUAL
2019-12-11 21:20:42.000000	COPA	1576099253.72400000	1576099261.89600000	0.00000000	0.00000000	MANUAL
2019-12-11 21:20:42.000000	LONQ	1576099245.21600000	1576099247.32500000	0.00000000	0.00000000	MANUAL
2019-12-11 21:20:42.000000	MANZ	1576099244.38200000	1576099245.75100000	0.00000000	0.00000000	MANUAL
2019-12-11 21:20:42.000000	MAYA	1576099252.03800000	1576099259.15600000	0.00000000	0.00000000	MANUAL
2019-12-11 21:20:42.000000	TOL1	1576099245.23600000	1576099247.08900000	0.00000000	0.00000000	MANUAL
2019-12-12 05:44:24.000000	CALL	1576129471.88200000	1576129476.36200000	0.00000000	0.00000000	MANUAL
2019-12-12 05:44:24.000000	COP2	1576129469.68000000	1576129472.99300000	0.00000000	0.00000000	MANUAL
2019-12-12 05:44:24.000000	COPA	1576129471.08800000	1576129475.46900000	0.00000000	0.00000000	MANUAL
2019-12-12 05:44:24.000000	MANZ	1576129471.53300000	1576129476.80800000	0.00000000	0.00000000	MANUAL
2019-12-12 05:44:24.000000	MAYA	1576129469.85600000	1576129473.67300000	0.00000000	0.00000000	MANUAL
2019-12-12 05:44:24.000000	TOL1	1576129470.77700000	1576129474.64900000	0.00000000	0.00000000	MANUAL
2019-12-12 11:23:00.000000	CALL	1576149787.71300000	1576149792.72600000	0.00000000	0.00000000	MANUAL
2019-12-12 11:23:00.000000	COP2	1576149785.69200000	1576149789.11900000	0.00000000	0.00000000	MANUAL
2019-12-12 11:23:00.000000	COPA	1576149787.28400000	1576149791.58400000	0.00000000	0.00000000	MANUAL
2019-12-12 11:23:00.000000	LONQ	1576149786.27200000	1576149790.22300000	0.00000000	0.00000000	MANUAL
2019-12-12 11:23:00.000000	MAYA	1576149786.13600000	1576149789.63600000	0.00000000	0.00000000	MANUAL
2019-12-12 11:23:00.000000	TOL1	1576149786.83000000	1576149790.80300000	0.00000000	0.00000000	MANUAL
2019-12-14 15:52:29.000000	CALL	1576338754.75000000	1576338758.32000000	0.00000000	0.00000000	MANUAL
2019-12-14 15:52:29.000000	MAYA	1576338753.52500000	1576338756.20600000	0.00000000	0.00000000	MANUAL
2019-12-14 15:52:29.000000	TOL1	1576338756.25500000	1576338759.90900000	0.00000000	0.00000000	MANUAL
2019-12-21 06:45:07.000000	CALL	1576910713.29000000	1576910718.87200000	0.00000000	0.00000000	MANUAL
2019-12-21 06:45:07.000000	COP2	1576910711.76200000	1576910714.43100000	0.00000000	0.00000000	MANUAL
2019-12-21 06:45:07.000000	COPA	1576910709.58800000	1576910711.27300000	0.00000000	0.00000000	MANUAL
2019-12-21 06:45:07.000000	LONQ	1576910720.20800000	1576910727.89500000	0.00000000	0.00000000	MANUAL
2019-12-21 06:45:07.000000	MAYA	1576910712.72500000	1576910716.53200000	0.00000000	0.00000000	MANUAL
2019-12-21 06:45:07.000000	TOL1	1576910719.65300000	1576910727.97400000	0.00000000	0.00000000	MANUAL
2019-12-27 09:02:38.000000	CALL	1577437365.30100000	1577437370.51500000	0.00000000	0.00000000	MANUAL
2019-12-27 09:02:38.000000	COP2	1577437367.57600000	1577437374.32800000	0.00000000	0.00000000	MANUAL
2019-12-27 09:02:38.000000	COPA	1577437366.35400000	1577437372.17200000	0.00000000	0.00000000	MANUAL
2019-12-27 09:02:38.000000	MAYA	1577437366.74900000	1577437374.74400000	0.00000000	0.00000000	MANUAL
2019-12-27 09:02:38.000000	TOL1	1577437374.11500000	1577437385.36700000	0.00000000	0.00000000	MANUAL
